index,order_id,cust_id,gender,age,age_group,date,month,status,channel_,sku,category,size,qty,amount,state,ship_postal_code,b2b,year,day
144.0,403-6048785-9857964,6048785.0,Women,58.0,Senior,2022-04-12,4,Delivered,Amazon,JNE3546-KR-L,kurta,L,1.0,468.0,KARNATAKA,560100.0,False,2022,12
145.0,402-1040945-8225167,1040945.0,Women,27.0,Teenager,2022-04-12,4,Delivered,Flipkart,MEN5007-KR-L,kurta,L,1.0,475.0,MAHARASHTRA,411033.0,False,2022,12
146.0,171-8224545-5941925,8224545.0,Men,24.0,Teenager,2022-04-12,4,Delivered,Flipkart,SET333-KR-DPT-M,Set,M,1.0,967.0,KERALA,691601.0,False,2022,12
147.0,405-8391201-0161964,8391201.0,Men,45.0,Adult,2022-04-12,4,Delivered,Flipkart,JNE3860-DR-L,Western Dress,L,1.0,614.0,KARNATAKA,560099.0,False,2022,12
148.0,406-2036568-3507558,2036568.0,Women,22.0,Teenager,2022-04-12,4,Delivered,Amazon,SET268-KR-NP-L,Set,L,1.0,788.0,GUJARAT,390024.0,False,2022,12
149.0,407-0131231-1980322,131231.0,Women,42.0,Adult,2022-04-12,4,Returned,Nalli,J0382-SKD-XS,Set,XS,1.0,1173.0,KARNATAKA,560004.0,False,2022,12
150.0,407-0131231-1980322,131231.0,Women,18.0,Teenager,2022-04-12,4,Returned,Amazon,J0112-TP-M,Top,M,1.0,359.0,UTTAR PRADESH,226010.0,False,2022,12
151.0,402-5387048-4695525,5387048.0,Women,55.0,Senior,2022-04-12,4,Delivered,Nalli,J0201-TP-S,Top,S,1.0,625.0,TELANGANA,500017.0,False,2022,12
152.0,402-4700322-7377926,4700322.0,Women,25.0,Teenager,2022-04-12,4,Returned,Amazon,SET377-KR-NP-S,Set,S,1.0,1238.0,RAJASTHAN,302017.0,False,2022,12
153.0,405-4774074-9942741,4774074.0,Men,30.0,Adult,2022-04-12,4,Delivered,Amazon,SET321-KR-DPT-XXL,Set,XXL,1.0,927.0,UTTAR PRADESH,226021.0,False,2022,12
154.0,408-4236224-6705913,4236224.0,Women,46.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3510-KR-XL,kurta,XL,1.0,424.0,HARYANA,122001.0,False,2022,12
155.0,402-9698056-3215551,9698056.0,Men,27.0,Teenager,2022-04-12,4,Delivered,Myntra,J0333-DR-L,Western Dress,L,1.0,825.0,KARNATAKA,560067.0,False,2022,12
156.0,404-1092399-0229128,1092399.0,Women,46.0,Adult,2022-04-12,4,Returned,Amazon,SET328-KR-NP-L,Set,L,1.0,545.0,KARNATAKA,560037.0,False,2022,12
157.0,408-1867708-9856317,1867708.0,Men,20.0,Teenager,2022-04-12,4,Delivered,Amazon,J0134-SET-XL,Set,XL,1.0,729.0,MAHARASHTRA,412207.0,False,2022,12
158.0,402-7163849-6357160,7163849.0,Women,26.0,Teenager,2022-04-12,4,Returned,Myntra,J0088-TP-S,Top,S,1.0,497.0,KERALA,682017.0,False,2022,12
159.0,408-7372776-3077164,7372776.0,Men,49.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3905-DR-M,Western Dress,M,1.0,625.0,MAHARASHTRA,400078.0,False,2022,12
160.0,405-7757271-3277914,7757271.0,Women,32.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3693-KR-S,kurta,S,1.0,319.0,UTTARAKHAND,249405.0,False,2022,12
161.0,407-6304030-7294757,6304030.0,Women,34.0,Adult,2022-04-12,4,Delivered,Myntra,SAR002,Saree,Free,1.0,729.0,BIHAR,844506.0,False,2022,12
162.0,407-6304030-7294757,6304030.0,Women,28.0,Teenager,2022-04-12,4,Delivered,Flipkart,SAR029,Saree,Free,1.0,365.0,UTTAR PRADESH,284403.0,False,2022,12
163.0,408-7790665-4334734,7790665.0,Women,36.0,Adult,2022-04-12,4,Delivered,Ajio,BL113-XXL,Blouse,XXL,1.0,563.0,KARNATAKA,590019.0,False,2022,12
164.0,407-5595686-6100341,5595686.0,Women,73.0,Senior,2022-04-12,4,Delivered,Others,JNE3405-KR-L,kurta,L,1.0,399.0,DELHI,110067.0,False,2022,12
165.0,405-8251665-3225166,8251665.0,Women,56.0,Senior,2022-04-12,4,Delivered,Flipkart,SET359-KR-NP-S,Set,S,1.0,899.0,TELANGANA,500049.0,False,2022,12
166.0,171-7054852-3448331,7054852.0,Men,73.0,Senior,2022-04-12,4,Delivered,Meesho,NW020-ST-SR-XS,Set,XS,1.0,525.0,KARNATAKA,560025.0,False,2022,12
167.0,403-1132538-4037168,1132538.0,Women,18.0,Teenager,2022-04-12,4,Delivered,Amazon,JNE3475-KR-K-XL,kurta,XL,1.0,323.0,TAMIL NADU,600014.0,False,2022,12
168.0,402-2642921-6231538,2642921.0,Women,48.0,Adult,2022-04-12,4,Delivered,Ajio,J0012-SKD-L,Set,L,1.0,1137.0,GUJARAT,380002.0,False,2022,12
169.0,406-6293095-0239521,6293095.0,Women,28.0,Teenager,2022-04-12,4,Delivered,Amazon,JNE3313-KR-XXL,kurta,XXL,1.0,582.0,TELANGANA,500056.0,False,2022,12
170.0,402-2438137-5393935,2438137.0,Men,74.0,Senior,2022-04-12,4,Delivered,Others,J0108-SKD-XL,Set,XL,1.0,1083.0,PUNJAB,140307.0,False,2022,12
171.0,407-6539984-2399543,6539984.0,Men,40.0,Adult,2022-04-12,4,Delivered,Flipkart,SET375-KR-NP-S,Set,S,1.0,696.0,MAHARASHTRA,411028.0,False,2022,12
172.0,403-4740407-5307521,4740407.0,Men,71.0,Senior,2022-04-12,4,Delivered,Myntra,J0341-DR-XXL,Western Dress,XXL,1.0,842.0,TELANGANA,500089.0,False,2022,12
173.0,408-9159866-0466729,9159866.0,Men,22.0,Teenager,2022-04-12,4,Delivered,Myntra,SET355-KR-PP-XXL,Set,XXL,1.0,1229.0,UTTAR PRADESH,208011.0,False,2022,12
174.0,403-1619866-3571523,1619866.0,Women,18.0,Teenager,2022-04-12,4,Cancelled,Myntra,SET268-KR-NP-XL,Set,XL,1.0,698.0,TELANGANA,500034.0,False,2022,12
175.0,406-6502399-8558757,6502399.0,Women,48.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3568-KR-XL,kurta,XL,1.0,435.0,UTTAR PRADESH,250001.0,False,2022,12
176.0,408-7238770-6140358,7238770.0,Men,24.0,Teenager,2022-04-12,4,Delivered,Nalli,J0285-SKD-L,Set,L,1.0,1442.0,TAMIL NADU,641018.0,False,2022,12
177.0,407-1376871-0295557,1376871.0,Men,41.0,Adult,2022-04-12,4,Delivered,Others,J0005-DR-XL,Western Dress,XL,1.0,899.0,TELANGANA,500028.0,False,2022,12
178.0,408-8257154-7073948,8257154.0,Men,53.0,Senior,2022-04-12,4,Delivered,Myntra,SET374-KR-NP-L,Set,L,1.0,597.0,RAJASTHAN,313001.0,False,2022,12
179.0,404-4145340-2637920,4145340.0,Men,29.0,Teenager,2022-04-12,4,Delivered,Flipkart,J0164-DR-S,Ethnic Dress,S,1.0,362.0,WEST BENGAL,700033.0,False,2022,12
180.0,405-9073647-9045956,9073647.0,Women,37.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3515-KR-XXXL,kurta,3XL,1.0,453.0,TELANGANA,500020.0,False,2022,12
181.0,408-8882909-7090727,8882909.0,Women,73.0,Senior,2022-04-12,4,Delivered,Myntra,SET350-KR-NP-XXL,Set,XXL,1.0,1299.0,MAHARASHTRA,400060.0,False,2022,12
182.0,405-9353236-5655530,9353236.0,Men,42.0,Adult,2022-04-12,4,Delivered,Others,J0230-SKD-XL,Set,XL,1.0,969.0,ASSAM,786001.0,False,2022,12
183.0,404-8519920-6090711,8519920.0,Women,33.0,Adult,2022-04-12,4,Delivered,Flipkart,J0373-KR-XXXL,kurta,3XL,1.0,558.0,ANDHRA PRADESH,521201.0,False,2022,12
184.0,408-9860710-2994745,9860710.0,Women,29.0,Teenager,2022-04-12,4,Delivered,Myntra,JNE3806-KR-XXXL,kurta,3XL,1.0,545.0,MAHARASHTRA,416003.0,False,2022,12
185.0,407-9474390-3484334,9474390.0,Women,39.0,Adult,2022-04-12,4,Delivered,Flipkart,JNE3463-KR-L,kurta,L,1.0,561.0,TAMIL NADU,600087.0,False,2022,12
186.0,407-5085571-9113956,5085571.0,Men,42.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1.0,735.0,TELANGANA,500013.0,False,2022,12
187.0,405-9457709-1221161,9457709.0,Women,59.0,Senior,2022-04-12,4,Delivered,Myntra,J0104-KR-XS,kurta,XS,1.0,446.0,KERALA,673580.0,False,2022,12
188.0,171-2746120-7458740,2746120.0,Men,46.0,Adult,2022-04-12,4,Delivered,Amazon,SET348-KR-NP-XXXL,Set,3XL,1.0,882.0,RAJASTHAN,302021.0,False,2022,12
189.0,403-1878389-1237106,1878389.0,Women,48.0,Adult,2022-04-12,4,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1.0,1163.0,MAHARASHTRA,400074.0,False,2022,12
190.0,403-0476685-3465137,476685.0,Men,33.0,Adult,2022-04-12,4,Delivered,Others,J0002-SKD-XXL,Set,XXL,1.0,1125.0,WEST BENGAL,700021.0,False,2022,12
191.0,403-0476685-3465137,476685.0,Women,22.0,Teenager,2022-04-12,4,Delivered,Amazon,JNE3708-TU-L,Top,L,1.0,690.0,DELHI,110025.0,False,2022,12
192.0,171-1845045-0161128,1845045.0,Women,23.0,Teenager,2022-04-12,4,Delivered,Flipkart,NW003-TP-PJ-XL,Set,XL,1.0,495.0,MAHARASHTRA,431001.0,False,2022,12
193.0,404-9933073-6187548,9933073.0,Women,42.0,Adult,2022-04-12,4,Delivered,Flipkart,JNE3440-KR-N-XXXL,kurta,3XL,1.0,422.0,TELANGANA,500085.0,False,2022,12
194.0,404-5497347-2324338,5497347.0,Women,38.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3423-KR-L,kurta,L,1.0,399.0,GUJARAT,385210.0,False,2022,12
195.0,408-7912532-3769108,7912532.0,Women,39.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3568-KR-XXL,kurta,XXL,1.0,399.0,TELANGANA,504001.0,False,2022,12
196.0,171-9766258-8979520,9766258.0,Women,50.0,Adult,2022-04-12,4,Delivered,Myntra,SET397-KR-NP-XS,Set,XS,1.0,969.0,TELANGANA,500037.0,False,2022,12
197.0,406-1473140-7914743,1473140.0,Men,31.0,Adult,2022-04-12,4,Delivered,Flipkart,J0348-SET-M,Set,M,1.0,499.0,UTTAR PRADESH,201309.0,False,2022,12
198.0,403-0524091-8412339,524091.0,Women,33.0,Adult,2022-04-12,4,Delivered,Ajio,PJNE3068-KR-4XL,kurta,4XL,1.0,692.0,UTTAR PRADESH,226001.0,False,2022,12
199.0,402-6280655-6962731,6280655.0,Women,23.0,Teenager,2022-04-12,4,Delivered,Myntra,J0301-TP-XXL,Top,XXL,1.0,464.0,UTTAR PRADESH,201301.0,False,2022,12
200.0,405-1920070-1571501,1920070.0,Men,57.0,Senior,2022-04-12,4,Delivered,Meesho,SET332-KR-PP-S,Set,S,1.0,525.0,ANDHRA PRADESH,533401.0,False,2022,12
201.0,406-2265901-9858750,2265901.0,Women,35.0,Adult,2022-04-12,4,Delivered,Meesho,SET268-KR-NP-L,Set,L,1.0,788.0,MAHARASHTRA,413004.0,False,2022,12
202.0,406-0476593-3693958,476593.0,Women,29.0,Teenager,2022-04-12,4,Returned,Myntra,SET277-KR-NP-M,Set,M,1.0,1268.0,TELANGANA,501505.0,False,2022,12
203.0,406-0476593-3693958,476593.0,Women,69.0,Senior,2022-04-12,4,Delivered,Flipkart,SET219-KR-PP-XXXL,Set,3XL,1.0,635.0,MADHYA PRADESH,474001.0,False,2022,12
204.0,171-8490583-2352307,8490583.0,Women,49.0,Adult,2022-04-12,4,Delivered,Meesho,JNE3522-KR-L,kurta,L,1.0,342.0,TELANGANA,500072.0,False,2022,12
205.0,404-5716384-0233143,5716384.0,Women,31.0,Adult,2022-04-12,4,Delivered,Myntra,SAR002,Saree,Free,1.0,630.0,TAMIL NADU,600063.0,False,2022,12
206.0,404-5226206-1753945,5226206.0,Women,38.0,Adult,2022-04-12,4,Delivered,Amazon,J0297-TP-M,Top,M,1.0,574.0,SIKKIM,737134.0,False,2022,12
207.0,405-3951365-4622755,3951365.0,Men,46.0,Adult,2022-04-12,4,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1.0,635.0,KERALA,686002.0,False,2022,12
208.0,403-2485702-8968337,2485702.0,Women,46.0,Adult,2022-04-12,4,Delivered,Myntra,SET291-KR-PP-S,Set,S,1.0,579.0,GOA,403726.0,False,2022,12
209.0,404-5716802-5805922,5716802.0,Men,68.0,Senior,2022-04-12,4,Delivered,Myntra,JNE3607-KR-XS,kurta,XS,1.0,417.0,ARUNACHAL PRADESH,791111.0,False,2022,12
210.0,408-8120045-5093125,8120045.0,Women,20.0,Teenager,2022-04-12,4,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1.0,655.0,UTTARAKHAND,247667.0,False,2022,12
211.0,408-7328394-2683533,7328394.0,Women,57.0,Senior,2022-04-12,4,Delivered,Ajio,SET339-KR-NP-M,Set,M,1.0,688.0,HARYANA,122001.0,False,2022,12
212.0,406-6875530-0340315,6875530.0,Men,21.0,Teenager,2022-04-12,4,Cancelled,Myntra,J0203-TP-XS,Top,XS,1.0,568.0,TELANGANA,500059.0,False,2022,12
213.0,171-3453298-1736319,3453298.0,Men,29.0,Teenager,2022-04-12,4,Delivered,Amazon,SAR001,Saree,Free,1.0,1176.0,KARNATAKA,560064.0,False,2022,12
214.0,406-6898340-9370767,6898340.0,Women,49.0,Adult,2022-04-12,4,Delivered,Nalli,SET374-KR-NP-XL,Set,XL,1.0,635.0,RAJASTHAN,305005.0,False,2022,12
215.0,171-9867216-3827533,9867216.0,Women,68.0,Senior,2022-04-12,4,Delivered,Others,J0094-KR-XL,kurta,XL,1.0,568.0,MAHARASHTRA,400053.0,False,2022,12
216.0,407-5042032-5902761,5042032.0,Women,31.0,Adult,2022-04-12,4,Delivered,Others,SET401-KR-NP-M,Set,M,1.0,1186.0,TELANGANA,500055.0,False,2022,12
217.0,402-0063406-6968362,63406.0,Women,19.0,Teenager,2022-04-12,4,Delivered,Myntra,SET224-KR-NP-XXXL,Set,3XL,1.0,1098.0,KARNATAKA,560034.0,False,2022,12
218.0,404-8307667-6071518,8307667.0,Men,30.0,Adult,2022-04-12,4,Delivered,Others,SET293-KR-NP-XL,Set,XL,1.0,692.0,KARNATAKA,560027.0,False,2022,12
219.0,403-7968627-6588328,7968627.0,Women,26.0,Teenager,2022-04-12,4,Delivered,Others,PJNE3068-KR-4XL,kurta,4XL,1.0,1043.0,MAHARASHTRA,421306.0,False,2022,12
220.0,408-5521742-2526737,5521742.0,Women,29.0,Teenager,2022-04-12,4,Returned,Amazon,JNE3425-KR-L,kurta,L,1.0,356.0,KARNATAKA,560050.0,False,2022,12
221.0,171-5834744-7793919,5834744.0,Women,66.0,Senior,2022-04-12,4,Delivered,Nalli,SET349-KR-NP-S,Set,S,1.0,1093.0,ANDHRA PRADESH,522019.0,False,2022,12
222.0,408-7465655-2417933,7465655.0,Women,53.0,Senior,2022-04-12,4,Delivered,Amazon,SET183-KR-DH-M,Set,M,1.0,759.0,TELANGANA,501501.0,False,2022,12
223.0,403-3665568-5477149,3665568.0,Women,41.0,Adult,2022-04-12,4,Delivered,Ajio,JNE3566-KR-XL,kurta,XL,1.0,368.0,KERALA,680022.0,False,2022,12
224.0,405-7420219-7316315,7420219.0,Men,39.0,Adult,2022-04-12,4,Delivered,Amazon,J0341-DR-XL,Western Dress,XL,1.0,744.0,WEST BENGAL,700051.0,False,2022,12
225.0,406-5160745-8578760,5160745.0,Women,36.0,Adult,2022-04-12,4,Delivered,Myntra,SAR027,Saree,Free,1.0,597.0,MADHYA PRADESH,452001.0,False,2022,12
226.0,408-8985896-3094744,8985896.0,Men,29.0,Teenager,2022-04-12,4,Delivered,Amazon,J0137-SET-XXL,Set,XXL,1.0,721.0,TAMIL NADU,600092.0,False,2022,12
227.0,404-9796800-6627547,9796800.0,Women,47.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3252-KR-XXXL,kurta,3XL,1.0,479.0,KERALA,673012.0,False,2022,12
228.0,171-5617430-3197928,5617430.0,Women,20.0,Teenager,2022-04-12,4,Delivered,Amazon,J0354-KR-M,kurta,M,1.0,635.0,TELANGANA,500084.0,False,2022,12
229.0,402-8714035-8722711,8714035.0,Women,44.0,Adult,2022-04-12,4,Cancelled,Amazon,SET374-KR-NP-XS,Set,XS,1.0,589.0,KARNATAKA,574143.0,False,2022,12
230.0,404-1798937-4461134,1798937.0,Women,38.0,Adult,2022-04-12,4,Delivered,Others,SET144-KR-NP-S,Set,S,1.0,788.0,PUNJAB,144005.0,False,2022,12
231.0,404-2448060-6133124,2448060.0,Women,28.0,Teenager,2022-04-12,4,Delivered,Amazon,MEN5032-KR-XXXL,kurta,3XL,1.0,811.0,HARYANA,122009.0,False,2022,12
232.0,404-2448060-6133124,2448060.0,Women,35.0,Adult,2022-04-12,4,Delivered,Myntra,MEN5025-KR-S,kurta,S,1.0,547.0,BIHAR,801505.0,False,2022,12
233.0,404-2448060-6133124,2448060.0,Women,21.0,Teenager,2022-04-12,4,Delivered,Myntra,MEN5026-KR-XXL,kurta,XXL,1.0,495.0,HARYANA,122009.0,False,2022,12
234.0,403-3863417-2662702,3863417.0,Women,56.0,Senior,2022-04-12,4,Delivered,Ajio,JNE3672-TU-L,Top,L,1.0,574.0,KARNATAKA,560068.0,False,2022,12
235.0,405-0282991-3215561,282991.0,Women,26.0,Teenager,2022-04-12,4,Delivered,Myntra,J0346-SET-XS,Set,XS,1.0,474.0,MAHARASHTRA,400007.0,False,2022,12
236.0,405-2276390-9797969,2276390.0,Men,37.0,Adult,2022-04-12,4,Delivered,Amazon,J0013-SKD-L,Set,L,1.0,1099.0,MAHARASHTRA,400076.0,False,2022,12
237.0,404-0089951-1037143,89951.0,Men,63.0,Senior,2022-04-12,4,Delivered,Myntra,SET282-KR-PP-M,Set,M,1.0,1099.0,HARYANA,136027.0,False,2022,12
238.0,407-2696952-4496353,2696952.0,Women,35.0,Adult,2022-04-12,4,Returned,Amazon,J0003-SET-XXXL,Set,3XL,1.0,654.0,TELANGANA,501101.0,False,2022,12
239.0,406-9622079-6413136,9622079.0,Women,18.0,Teenager,2022-04-12,4,Delivered,Amazon,MEN5027-KR-XXL,kurta,XXL,1.0,606.0,KARNATAKA,560100.0,False,2022,12
240.0,407-8773331-0580350,8773331.0,Women,33.0,Adult,2022-04-12,4,Delivered,Amazon,SET062-KR-SP-XXXL,Set,3XL,1.0,684.0,KERALA,670005.0,False,2022,12
241.0,402-1035887-0881935,1035887.0,Women,55.0,Senior,2022-04-12,4,Delivered,Amazon,SET287-KR-NP-M,Set,M,1.0,542.0,SIKKIM,737102.0,False,2022,12
242.0,407-8863009-7029160,8863009.0,Women,20.0,Teenager,2022-04-12,4,Returned,Nalli,NW014-ST-SR-M,Set,M,1.0,560.0,MAHARASHTRA,440033.0,False,2022,12
243.0,407-8863009-7029160,8863009.0,Women,48.0,Adult,2022-04-12,4,Returned,Amazon,NW037-TP-SR-XL,Set,XL,1.0,449.0,TELANGANA,500084.0,False,2022,12
244.0,407-8863009-7029160,8863009.0,Women,48.0,Adult,2022-04-12,4,Returned,Ajio,PJ0096-KR-N-6XL,kurta,6XL,1.0,1039.0,TELANGANA,500081.0,False,2022,12
245.0,407-5771983-6473156,5771983.0,Women,43.0,Adult,2022-04-12,4,Delivered,Flipkart,NW035-ST-CP-XXL,Set,XXL,1.0,582.0,MANIPUR,795001.0,False,2022,12
246.0,171-0442536-7993105,442536.0,Women,42.0,Adult,2022-04-12,4,Delivered,Flipkart,MEN5011-KR-L,kurta,L,1.0,499.0,MADHYA PRADESH,483053.0,False,2022,12
247.0,406-5850336-2669159,5850336.0,Women,35.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3779-KR-XL,kurta,XL,1.0,346.0,TELANGANA,500034.0,False,2022,12
248.0,404-7926847-6820357,7926847.0,Women,32.0,Adult,2022-04-12,4,Delivered,Amazon,J0301-TP-XXL,Top,XXL,1.0,487.0,MAHARASHTRA,412307.0,False,2022,12
249.0,407-1525291-4033115,1525291.0,Women,75.0,Senior,2022-04-12,4,Delivered,Myntra,J0391-TP-L,Top,L,1.0,690.0,DELHI,110092.0,False,2022,12
250.0,402-4283278-7350709,4283278.0,Women,28.0,Teenager,2022-04-12,4,Delivered,Myntra,SET341-KR-NP-M,Set,M,1.0,857.0,TAMIL NADU,600015.0,False,2022,12
251.0,408-4667355-3438769,4667355.0,Women,64.0,Senior,2022-04-12,4,Delivered,Others,J0340-TP-XS,Top,XS,1.0,659.0,DELHI,110064.0,False,2022,12
252.0,407-0085101-4310729,85101.0,Women,29.0,Teenager,2022-04-12,4,Delivered,Amazon,J0095-SET-L,Set,L,1.0,647.0,DELHI,110034.0,False,2022,12
253.0,405-4215381-1387550,4215381.0,Women,41.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3503-KR-S,kurta,S,1.0,318.0,RAJASTHAN,302017.0,False,2022,12
254.0,402-8558087-9373934,8558087.0,Women,40.0,Adult,2022-04-12,4,Delivered,Amazon,J0089-TP-XXL,Top,XXL,1.0,360.0,KARNATAKA,560064.0,False,2022,12
255.0,171-5827792-5989157,5827792.0,Women,18.0,Teenager,2022-04-12,4,Delivered,Flipkart,SET333-KR-DPT-XL,Set,XL,1.0,909.0,WEST BENGAL,700016.0,True,2022,12
256.0,404-6723060-3710716,6723060.0,Women,31.0,Adult,2022-04-12,4,Delivered,Myntra,SET171-KR-NP-L,Set,L,1.0,792.0,TAMIL NADU,628002.0,False,2022,12
257.0,407-2944135-5841949,2944135.0,Men,44.0,Adult,2022-04-12,4,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1.0,725.0,TAMIL NADU,632406.0,False,2022,12
258.0,403-5156440-5557142,5156440.0,Women,32.0,Adult,2022-04-12,4,Delivered,Amazon,MEN5027-KR-M,kurta,M,1.0,625.0,KERALA,680687.0,False,2022,12
259.0,171-0228693-4451506,228693.0,Women,41.0,Adult,2022-04-12,4,Delivered,Ajio,SET291-KR-PP-XL,Set,XL,1.0,563.0,MAHARASHTRA,411024.0,False,2022,12
260.0,404-2147583-0438768,2147583.0,Women,21.0,Teenager,2022-04-12,4,Delivered,Amazon,J0083-KR-M,kurta,M,1.0,565.0,MAHARASHTRA,411021.0,False,2022,12
261.0,403-6048700-0847561,6048700.0,Women,36.0,Adult,2022-04-12,4,Delivered,Flipkart,NW015-TP-PJ-XXL,Set,XXL,1.0,501.0,ANDHRA PRADESH,534202.0,False,2022,12
262.0,402-6722174-1193131,6722174.0,Men,48.0,Adult,2022-04-12,4,Cancelled,Flipkart,J0339-DR-M,Western Dress,M,1.0,744.0,KARNATAKA,560062.0,False,2022,12
263.0,403-9624470-3476324,9624470.0,Women,48.0,Adult,2022-04-12,4,Cancelled,Ajio,JNE3431-KR-XS,kurta,XS,1.0,333.0,TAMIL NADU,641687.0,False,2022,12
264.0,406-8164407-2451567,8164407.0,Men,21.0,Teenager,2022-04-12,4,Delivered,Myntra,J0341-DR-XL,Western Dress,XL,1.0,744.0,ODISHA,753001.0,False,2022,12
265.0,406-9640916-4101160,9640916.0,Women,46.0,Adult,2022-04-12,4,Delivered,Myntra,J0013-SKD-XXL,Set,XXL,1.0,1085.0,HARYANA,125005.0,False,2022,12
266.0,404-0915050-8994707,915050.0,Men,40.0,Adult,2022-04-12,4,Returned,Flipkart,JNE3870-DR-XXXL,Western Dress,3XL,1.0,721.0,JAMMU & KASHMIR,181102.0,False,2022,12
267.0,408-9285338-0178748,9285338.0,Women,23.0,Teenager,2022-04-12,4,Delivered,Amazon,SET345-KR-NP-S,Set,S,1.0,666.0,MAHARASHTRA,431203.0,False,2022,12
268.0,406-0644445-0198740,644445.0,Women,43.0,Adult,2022-04-12,4,Delivered,Amazon,J0122-TP-XXXL,Top,3XL,1.0,329.0,MAHARASHTRA,400094.0,False,2022,12
269.0,406-4997330-6723506,4997330.0,Women,23.0,Teenager,2022-04-12,4,Delivered,Meesho,SET384-KR-NP-M,Set,M,1.0,599.0,UTTAR PRADESH,201301.0,False,2022,12
270.0,406-3048145-0469117,3048145.0,Women,72.0,Senior,2022-04-12,4,Delivered,Amazon,MEN5011-KR-XL,kurta,XL,1.0,698.0,BIHAR,845438.0,False,2022,12
271.0,407-7168499-5342708,7168499.0,Women,35.0,Adult,2022-04-12,4,Delivered,Myntra,J0160-TP-L,Top,L,1.0,352.0,UTTAR PRADESH,201014.0,False,2022,12
272.0,406-3180908-1826707,3180908.0,Women,28.0,Teenager,2022-04-12,4,Delivered,Amazon,SAR022,Saree,Free,1.0,627.0,TAMIL NADU,600064.0,False,2022,12
273.0,406-2286700-9196347,2286700.0,Men,65.0,Senior,2022-04-12,4,Delivered,Nalli,SAR022,Saree,Free,1.0,399.0,KARNATAKA,560086.0,False,2022,12
274.0,402-3305763-7175509,3305763.0,Men,36.0,Adult,2022-04-12,4,Delivered,Myntra,BL104-XL,Blouse,XL,1.0,1149.0,BIHAR,800023.0,False,2022,12
275.0,171-5676727-5195556,5676727.0,Men,70.0,Senior,2022-04-12,4,Delivered,Meesho,BL087-S,Blouse,S,1.0,647.0,KARNATAKA,560076.0,False,2022,12
276.0,406-8302065-7086738,8302065.0,Women,41.0,Adult,2022-04-12,4,Delivered,Amazon,SET357-KR-NP-L,Set,L,1.0,725.0,KARNATAKA,560078.0,False,2022,12
277.0,404-7098912-5234706,7098912.0,Men,23.0,Teenager,2022-04-12,4,Delivered,Ajio,BL103-L,Blouse,L,1.0,665.0,MAHARASHTRA,400706.0,False,2022,12
278.0,407-3848348-8301958,3848348.0,Men,23.0,Teenager,2022-04-12,4,Delivered,Amazon,J0005-DR-S,Western Dress,S,1.0,1249.0,DELHI,110047.0,False,2022,12
279.0,405-9613429-2310750,9613429.0,Women,48.0,Adult,2022-04-12,4,Delivered,Others,SAR024,Saree,Free,1.0,877.0,KERALA,690558.0,False,2022,12
280.0,405-9613429-2310750,9613429.0,Women,22.0,Teenager,2022-04-12,4,Delivered,Amazon,SAR015,Saree,Free,1.0,699.0,MADHYA PRADESH,475110.0,False,2022,12
281.0,403-2921633-1318754,2921633.0,Women,22.0,Teenager,2022-04-12,4,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1.0,1111.0,JHARKHAND,834003.0,False,2022,12
282.0,402-1713822-0853144,1713822.0,Women,36.0,Adult,2022-04-12,4,Delivered,Myntra,SET331-KR-NP-XXXL,Set,3XL,1.0,635.0,DELHI,110092.0,False,2022,12
283.0,402-9822747-1695509,9822747.0,Men,50.0,Adult,2022-04-12,4,Returned,Amazon,JNE3797-KR-XL,Western Dress,XL,1.0,735.0,KARNATAKA,560067.0,False,2022,12
284.0,406-6548679-2663552,6548679.0,Women,40.0,Adult,2022-04-12,4,Delivered,Flipkart,SET299-KR-PP-L,Set,L,1.0,825.0,ODISHA,751029.0,False,2022,12
285.0,404-2406097-0070722,2406097.0,Women,22.0,Teenager,2022-04-12,4,Delivered,Myntra,JNE3837-KR-XL,kurta,XL,1.0,533.0,TELANGANA,506169.0,False,2022,12
286.0,404-2406097-0070722,2406097.0,Women,48.0,Adult,2022-04-12,4,Delivered,Flipkart,SET389-KR-NP-S,Set,S,1.0,680.0,MAHARASHTRA,400081.0,False,2022,12
287.0,171-9919199-2172366,9919199.0,Women,48.0,Adult,2022-04-12,4,Delivered,Amazon,JNE3806-KR-XXL,kurta,XXL,1.0,545.0,MADHYA PRADESH,462010.0,False,2022,12
